id,customer_id,store_id,order_date,total_amount,status
5171,896,10,2026-04-02 23:42:31.102256+00:00,2238.9,shipped
5172,917,7,2026-01-10 11:40:31.102256+00:00,216.44,shipped
5173,265,5,2025-09-25 10:44:31.102256+00:00,251.08,delivered
5174,14,8,2026-04-07 17:29:31.102256+00:00,217.34,confirmed
5175,691,6,2026-05-27 04:30:31.102256+00:00,3040.42,confirmed
5176,860,6,2026-06-09 14:26:31.102256+00:00,3071.13,processing
5177,544,8,2026-05-18 06:39:31.102256+00:00,7780.73,pending
5178,307,5,2026-05-04 19:17:31.102256+00:00,5853.22,delivered
5179,217,10,2026-02-27 18:18:31.102256+00:00,2289.91,delivered
5180,773,1,2026-05-15 09:36:31.102256+00:00,2545.87,delivered
5181,117,9,2026-06-02 19:01:31.102256+00:00,581.97,processing
5182,631,7,2026-03-05 15:49:31.102256+00:00,1000.49,cancelled
5183,581,4,2026-04-20 02:06:31.102256+00:00,523.6,delivered
5184,236,6,2026-03-25 04:10:31.102256+00:00,516.0,delivered
5185,544,10,2026-02-15 06:53:31.102256+00:00,475.21,delivered
5186,421,8,2026-04-26 14:31:31.102256+00:00,2430.49,shipped
5187,825,9,2026-05-04 00:35:31.102256+00:00,1774.58,shipped
5188,920,10,2025-06-14 04:18:31.102256+00:00,11891.8,delivered
5189,675,8,2026-04-09 19:12:31.102256+00:00,3286.93,shipped
5190,12,5,2025-06-14 11:57:31.102256+00:00,253.07,delivered
5191,222,2,2026-03-02 04:24:31.102256+00:00,3007.98,pending
5192,841,3,2026-05-13 12:42:31.102256+00:00,1441.98,delivered
5193,715,9,2026-06-04 18:00:31.102256+00:00,1021.96,processing
5194,508,3,2026-01-24 07:32:31.102256+00:00,315.3,delivered
5195,359,4,2025-06-14 05:36:31.102256+00:00,4437.96,delivered
5196,228,5,2025-10-11 01:29:31.102256+00:00,2986.76,delivered
5197,704,9,2025-11-28 19:50:31.102256+00:00,1644.73,delivered
5198,416,6,2025-10-31 17:30:31.102256+00:00,1449.95,delivered
5199,851,5,2026-02-01 13:23:31.102256+00:00,13864.17,delivered
5200,325,3,2025-09-09 10:46:31.102256+00:00,8588.45,delivered
5201,115,8,2025-09-08 09:25:31.102256+00:00,1519.44,delivered
5202,797,6,2026-03-24 22:51:31.102256+00:00,3467.18,processing
5203,984,6,2025-07-21 18:56:31.102256+00:00,2894.8,delivered
5204,167,8,2026-05-15 15:42:31.102256+00:00,5583.54,shipped
5205,7,1,2026-06-12 04:57:31.102256+00:00,1405.03,confirmed
5206,845,1,2025-09-26 10:55:31.102256+00:00,9531.7,delivered
5207,575,10,2026-05-27 15:51:31.102256+00:00,3872.21,pending
5208,393,10,2025-10-02 18:42:31.102256+00:00,3909.0,delivered
5209,646,6,2026-02-07 09:39:31.102256+00:00,1058.69,shipped
5210,197,5,2026-03-02 10:13:31.102256+00:00,299.98,delivered
5211,10,2,2026-05-26 09:13:31.102256+00:00,850.0,confirmed
5212,661,2,2025-11-02 00:38:31.102256+00:00,6076.34,cancelled
5213,20,4,2026-06-13 20:51:31.102256+00:00,4036.82,processing
5214,12,4,2026-03-08 14:56:31.102256+00:00,952.47,delivered
5215,807,1,2026-04-30 23:17:31.102256+00:00,119.98,shipped
5216,161,1,2026-01-15 16:26:31.102256+00:00,3250.85,delivered
5217,204,10,2026-04-15 15:55:31.102256+00:00,1625.86,delivered
5218,315,4,2026-04-24 16:22:31.102256+00:00,4157.92,delivered
5219,953,5,2026-06-10 14:08:31.102256+00:00,2184.04,pending
5220,916,3,2026-01-25 01:41:31.102256+00:00,14.24,delivered
5221,236,3,2025-09-20 01:10:31.102256+00:00,2013.28,delivered
5222,361,3,2026-04-07 00:12:31.102256+00:00,1987.95,confirmed
5223,916,3,2026-02-10 15:40:31.102256+00:00,2462.97,processing
5224,730,8,2026-05-30 08:31:31.102256+00:00,665.9,pending
5225,229,7,2026-01-10 03:08:31.102256+00:00,1188.54,delivered
5226,447,10,2025-12-25 05:18:31.102256+00:00,227.28,delivered
5227,732,8,2026-04-28 03:44:31.102256+00:00,8893.81,delivered
5228,388,5,2026-04-16 20:17:31.102256+00:00,341.9,delivered
5229,609,4,2026-02-07 18:17:31.102256+00:00,1396.26,delivered
5230,596,1,2025-06-14 05:36:31.102256+00:00,864.25,delivered
5231,31,2,2026-02-07 23:14:31.102256+00:00,8312.45,pending
5232,266,5,2026-04-18 10:04:31.102256+00:00,2707.71,shipped
5233,250,3,2025-12-19 06:41:31.102256+00:00,1485.98,shipped
5234,778,8,2026-05-18 03:31:31.102256+00:00,5401.49,confirmed
5235,446,3,2026-01-19 22:19:31.102256+00:00,2277.81,shipped
5236,853,4,2026-05-04 00:15:31.102256+00:00,188.97,delivered
5237,307,9,2026-04-11 16:36:31.102256+00:00,12.99,processing
5238,979,9,2026-04-30 04:57:31.102256+00:00,990.49,delivered
5239,399,8,2025-12-11 20:17:31.102256+00:00,7459.63,delivered
5240,108,8,2025-11-12 01:23:31.102256+00:00,1218.96,delivered
5241,423,5,2026-05-17 16:56:31.102256+00:00,3607.8,shipped
5242,981,7,2025-06-14 07:25:31.102256+00:00,1427.48,delivered
5243,759,7,2025-07-15 10:59:31.102256+00:00,410.0,delivered
5244,924,7,2026-01-30 11:17:31.102256+00:00,22683.18,confirmed
5245,171,6,2026-04-14 05:14:31.102256+00:00,13923.72,delivered
5246,685,9,2026-05-21 21:23:31.102256+00:00,14.24,pending
5247,493,8,2025-12-18 17:25:31.102256+00:00,298.28,delivered
5248,641,8,2025-12-11 00:43:31.102256+00:00,5368.14,delivered
5249,838,2,2025-10-31 23:33:31.102256+00:00,4382.98,delivered
5250,1000,8,2026-02-10 15:53:31.102256+00:00,264.98,shipped
5251,196,9,2025-06-14 10:03:31.102256+00:00,13.5,delivered
5252,172,5,2026-04-22 21:47:31.102256+00:00,3978.48,pending
5253,126,1,2026-05-18 18:39:31.102256+00:00,1306.93,shipped
5254,169,8,2026-06-04 16:47:31.102256+00:00,587.28,shipped
5255,701,4,2026-06-06 05:58:31.102256+00:00,10369.83,confirmed
5256,561,8,2026-05-04 14:09:31.102256+00:00,7282.38,pending
5257,199,6,2026-05-18 22:29:31.102256+00:00,1759.07,shipped
5258,572,5,2026-03-14 19:02:31.102256+00:00,2050.53,confirmed
5259,331,8,2025-12-19 19:16:31.102256+00:00,391.06,shipped
5260,356,2,2026-01-20 22:14:31.102256+00:00,495.78,shipped
5261,740,10,2026-04-20 09:22:31.102256+00:00,1438.78,shipped
5262,705,10,2025-07-05 15:05:31.102256+00:00,1713.46,delivered
5263,488,9,2026-02-11 16:19:31.102256+00:00,753.25,cancelled
5264,292,3,2026-05-30 23:20:31.102256+00:00,2723.89,processing
5265,713,9,2025-12-18 09:51:31.102256+00:00,1606.07,processing
5266,552,3,2026-05-11 03:54:31.102256+00:00,9697.86,shipped
5267,726,1,2026-06-02 03:18:31.102256+00:00,2027.97,processing
5268,199,7,2026-05-21 21:05:31.102256+00:00,10036.74,confirmed
5269,117,7,2025-10-10 20:41:31.102256+00:00,3516.8,delivered
5270,583,3,2026-02-18 18:17:31.102256+00:00,5531.96,delivered
5271,251,6,2026-01-15 08:27:31.102256+00:00,2614.99,shipped
5272,894,7,2026-05-25 02:15:31.102256+00:00,7436.48,cancelled
5273,484,1,2026-06-12 18:11:31.102256+00:00,5170.87,processing
5274,164,4,2025-10-17 13:45:31.102256+00:00,292.0,delivered
5275,670,10,2025-06-14 17:10:31.102256+00:00,978.23,delivered
5276,450,3,2026-01-27 08:16:31.102256+00:00,5718.41,shipped
5277,299,4,2026-05-12 13:33:31.102256+00:00,5266.78,delivered
5278,370,1,2026-05-27 04:25:31.102256+00:00,484.95,shipped
5279,228,7,2026-04-30 08:13:31.102256+00:00,4656.6,shipped
5280,899,4,2026-03-03 23:11:31.102256+00:00,527.93,shipped
5281,319,8,2026-05-30 09:59:31.102256+00:00,472.32,pending
5282,493,6,2026-01-13 10:43:31.102256+00:00,2964.47,delivered
5283,551,1,2026-02-09 21:46:31.102256+00:00,2202.6,delivered
5284,511,10,2025-09-28 19:06:31.102256+00:00,855.96,delivered
5285,24,8,2026-04-27 13:20:31.102256+00:00,90.08,processing
5286,553,1,2026-02-17 04:07:31.102256+00:00,1381.69,shipped
5287,112,1,2025-07-26 02:31:31.102256+00:00,389.97,delivered
5288,481,3,2026-06-08 08:05:31.102256+00:00,5533.49,confirmed
5289,379,8,2026-04-26 17:47:31.102256+00:00,508.99,delivered
5290,666,6,2026-03-31 16:43:31.102256+00:00,25.9,shipped
5291,317,7,2025-09-21 10:04:31.102256+00:00,16.15,cancelled
5292,762,2,2026-04-18 18:54:31.102256+00:00,758.09,delivered
5293,265,9,2026-03-09 06:55:31.102256+00:00,4851.94,cancelled
5294,723,6,2026-04-07 18:08:31.102256+00:00,945.96,confirmed
5295,894,1,2026-06-01 19:10:31.102256+00:00,1102.94,processing
5296,708,9,2025-12-16 07:04:31.102256+00:00,1498.62,delivered
5297,178,6,2026-06-08 10:18:31.102256+00:00,5552.61,pending
5298,446,2,2026-04-28 00:04:31.102256+00:00,50.95,shipped
5299,740,9,2025-08-05 08:10:31.102256+00:00,12325.47,delivered
5300,943,4,2026-05-26 17:56:31.102256+00:00,1870.56,delivered
5301,609,6,2026-03-05 15:33:31.102256+00:00,1536.42,delivered
5302,317,2,2025-06-25 05:08:31.102256+00:00,1238.84,delivered
5303,936,9,2026-01-25 04:55:31.102256+00:00,2447.85,delivered
5304,717,7,2025-11-07 09:45:31.102256+00:00,1159.81,delivered
5305,432,5,2026-03-19 14:48:31.102256+00:00,8566.81,cancelled
5306,898,3,2026-05-31 21:20:31.102256+00:00,3249.63,cancelled
5307,894,10,2026-04-07 16:01:31.102256+00:00,5904.43,shipped
5308,938,8,2026-05-31 18:39:31.102256+00:00,391.15,confirmed
5309,501,2,2026-03-10 23:20:31.102256+00:00,407.0,shipped
5310,771,3,2026-03-06 06:10:31.102256+00:00,2779.19,delivered
5311,195,2,2026-04-22 05:48:31.102256+00:00,756.19,shipped
5312,703,7,2025-06-14 22:39:31.102256+00:00,1915.6,delivered
5313,319,6,2025-06-18 10:44:31.102256+00:00,3774.68,delivered
5314,880,4,2026-02-16 09:15:31.102256+00:00,4986.19,delivered
5315,374,10,2025-07-07 10:45:31.102256+00:00,1165.98,delivered
5316,403,2,2026-04-20 03:13:31.102256+00:00,3515.31,shipped
5317,613,4,2025-09-19 14:44:31.102256+00:00,13.77,delivered
5318,334,8,2026-05-19 04:49:31.102256+00:00,4514.96,pending
5319,79,8,2026-06-02 13:13:31.102256+00:00,703.47,cancelled
5320,171,8,2026-05-05 05:42:31.102256+00:00,909.99,delivered
5321,426,9,2026-06-07 02:57:31.102256+00:00,13964.04,processing
5322,557,3,2026-04-02 21:04:31.102256+00:00,6929.27,shipped
5323,789,5,2026-05-02 11:21:31.102256+00:00,5814.2,shipped
5324,224,2,2026-06-02 11:21:31.102256+00:00,8965.2,shipped
5325,572,8,2026-05-19 08:09:31.102256+00:00,3324.98,pending
5326,853,1,2026-06-10 13:32:31.102256+00:00,1195.45,shipped
5327,626,5,2026-05-03 00:29:31.102256+00:00,416.09,shipped
5328,551,5,2026-02-16 19:41:31.102256+00:00,6006.51,shipped
5329,580,5,2026-05-26 08:45:31.102256+00:00,1485.98,pending
5330,812,4,2025-06-14 05:13:31.102256+00:00,1807.22,delivered
5331,500,9,2026-06-10 08:26:31.102256+00:00,808.27,pending
5332,829,8,2026-01-08 06:26:31.102256+00:00,10572.45,delivered
5333,253,9,2026-05-11 13:28:31.102256+00:00,4516.89,shipped
5334,320,3,2026-05-12 08:00:31.102256+00:00,726.96,delivered
5335,738,5,2026-03-13 04:49:31.102256+00:00,6059.74,delivered
5336,867,2,2026-06-04 02:15:31.102256+00:00,6088.43,shipped
5337,588,3,2026-02-06 17:00:31.102256+00:00,13767.09,delivered
5338,560,1,2026-02-01 02:11:31.102256+00:00,1517.04,delivered
5339,237,6,2025-11-24 16:05:31.102256+00:00,494.87,delivered
5340,49,2,2026-05-26 19:19:31.102256+00:00,2900.37,confirmed
5341,369,4,2026-05-05 01:05:31.102256+00:00,3435.17,shipped
5342,162,2,2026-03-17 14:09:31.102256+00:00,1342.97,shipped
5343,808,7,2026-01-11 16:05:31.102256+00:00,1184.94,shipped
5344,744,7,2026-06-10 11:27:31.102256+00:00,8732.27,confirmed
5345,613,6,2026-02-08 13:15:31.102256+00:00,808.22,processing
5346,487,7,2026-06-07 17:10:31.102256+00:00,749.97,confirmed
5347,780,8,2026-05-22 04:33:31.102256+00:00,1803.6,pending
5348,644,5,2026-03-15 23:01:31.102256+00:00,52.99,delivered
5349,192,7,2025-09-26 05:19:31.102256+00:00,1346.95,delivered
5350,797,3,2025-12-17 11:31:31.102256+00:00,1798.99,processing
5351,513,2,2026-04-04 15:58:31.102256+00:00,5204.07,shipped
5352,84,9,2026-05-11 19:25:31.102256+00:00,89.1,delivered
5353,373,8,2025-09-17 02:25:31.102256+00:00,1349.97,delivered
5354,118,5,2026-01-10 17:09:31.102256+00:00,1480.37,delivered
5355,417,2,2026-03-25 06:34:31.102256+00:00,9978.81,delivered
5356,262,10,2026-05-29 12:49:31.102256+00:00,3945.96,processing
5357,532,1,2026-05-18 21:43:31.102256+00:00,10349.4,delivered
5358,445,8,2025-12-31 00:16:31.102256+00:00,1301.47,delivered
5359,26,4,2026-04-04 13:23:31.102256+00:00,3616.95,delivered
5360,564,4,2026-04-24 18:52:31.102256+00:00,872.79,processing
5361,78,2,2026-03-25 22:30:31.102256+00:00,3941.59,cancelled
5362,740,9,2026-05-24 20:34:31.102256+00:00,19.0,processing
5363,661,7,2026-05-07 14:24:31.102256+00:00,10493.78,shipped
5364,191,3,2026-02-26 11:14:31.102256+00:00,1417.54,shipped
5365,616,4,2026-05-29 03:48:31.102256+00:00,2667.95,confirmed
5366,295,3,2026-06-05 15:42:31.102256+00:00,9691.8,processing
5367,266,6,2025-12-01 03:18:31.102256+00:00,1907.97,delivered
5368,449,6,2026-05-05 04:57:31.102256+00:00,3906.3,delivered
5369,627,3,2025-06-14 20:55:31.102256+00:00,8283.96,delivered
5370,330,1,2026-04-17 12:10:31.102256+00:00,673.96,shipped
5371,97,2,2026-04-25 13:30:31.102256+00:00,4868.37,shipped
5372,701,8,2026-06-10 11:58:31.102256+00:00,11781.82,confirmed
5373,751,7,2026-06-10 00:55:31.102256+00:00,1655.78,cancelled
5374,743,8,2026-06-12 04:13:31.102256+00:00,238.68,processing
5375,113,7,2026-01-25 05:56:31.102256+00:00,958.94,shipped
5376,21,10,2026-03-29 04:50:31.102256+00:00,792.97,processing
5377,374,1,2026-01-09 15:10:31.102256+00:00,727.6,delivered
5378,333,3,2026-06-13 00:11:31.102256+00:00,6099.03,processing
5379,661,2,2026-01-25 19:41:31.102256+00:00,6285.02,delivered
5380,144,8,2026-02-15 18:44:31.102256+00:00,867.29,delivered
5381,649,9,2025-10-14 01:14:31.102256+00:00,4811.92,delivered
5382,654,4,2026-05-17 19:34:31.102256+00:00,478.47,shipped
5383,204,4,2026-06-04 04:50:31.102256+00:00,4121.94,shipped
5384,250,6,2026-06-12 00:38:31.102256+00:00,14957.35,pending
5385,910,4,2025-11-25 20:30:31.102256+00:00,258.49,confirmed
5386,856,4,2025-10-15 20:24:31.102256+00:00,1485.98,delivered
5387,530,8,2025-10-07 21:12:31.102256+00:00,448.47,processing
5388,868,2,2026-01-14 15:47:31.102256+00:00,178.2,pending
5389,798,10,2026-05-09 01:16:31.102256+00:00,4226.41,shipped
5390,967,9,2026-01-03 06:09:31.102256+00:00,8934.98,delivered
5391,218,9,2026-05-22 20:46:31.102256+00:00,2310.95,confirmed
5392,63,1,2025-11-14 23:56:31.102256+00:00,4107.03,delivered
5393,157,1,2026-05-22 11:30:31.102256+00:00,8432.9,pending
5394,248,9,2026-02-12 22:35:31.102256+00:00,4192.94,shipped
5395,242,1,2026-05-27 10:26:31.102256+00:00,1192.46,pending
5396,622,8,2026-05-27 04:37:31.102256+00:00,445.8,delivered
5397,996,8,2026-05-27 01:38:31.102256+00:00,2050.44,confirmed
5398,575,8,2026-06-01 07:19:31.102256+00:00,568.01,processing
5399,910,3,2026-05-31 07:36:31.102256+00:00,94.03,processing
5400,422,4,2025-12-23 09:29:31.102256+00:00,5987.97,shipped
5401,845,5,2026-05-26 00:49:31.102256+00:00,6365.48,processing
5402,416,5,2026-04-19 06:58:31.102256+00:00,7871.95,shipped
5403,42,9,2026-05-12 14:06:31.102256+00:00,11628.45,delivered
5404,71,7,2026-06-12 02:01:31.102256+00:00,4515.94,processing
5405,444,3,2026-05-26 04:34:31.102256+00:00,2643.63,cancelled
5406,353,2,2025-09-18 15:10:31.102256+00:00,14202.45,delivered
5407,191,8,2026-04-02 06:09:31.102256+00:00,1037.36,pending
5408,430,9,2026-04-29 13:49:31.102256+00:00,71.9,shipped
5409,624,2,2026-01-22 16:52:31.102256+00:00,2757.46,delivered
5410,27,7,2025-08-25 23:46:31.102256+00:00,502.05,delivered
5411,826,9,2026-03-20 07:13:31.102256+00:00,584.08,delivered
5412,555,10,2026-06-01 09:33:31.102256+00:00,3098.66,confirmed
5413,785,10,2025-06-15 00:25:31.102256+00:00,958.92,delivered
5414,530,3,2026-03-07 12:24:31.102256+00:00,11055.43,processing
5415,358,6,2025-11-17 04:19:31.102256+00:00,5314.28,delivered
5416,532,2,2026-01-22 16:07:31.102256+00:00,1334.39,shipped
5417,422,8,2025-06-17 21:07:31.102256+00:00,2057.97,delivered
5418,750,10,2026-04-10 15:10:31.102256+00:00,2199.76,processing
5419,973,1,2025-06-25 08:43:31.102256+00:00,7257.6,delivered
5420,943,2,2026-05-26 15:14:31.102256+00:00,1145.65,shipped
5421,832,6,2026-06-03 20:47:31.102256+00:00,1304.12,processing
5422,555,3,2026-05-10 16:39:31.102256+00:00,2041.25,shipped
5423,37,6,2026-02-22 07:44:31.102256+00:00,485.85,confirmed
5424,808,3,2026-05-01 06:03:31.102256+00:00,2808.92,delivered
5425,63,7,2025-09-28 21:24:31.102256+00:00,1893.05,confirmed
5426,505,1,2026-05-13 06:46:31.102256+00:00,11392.66,processing
5427,469,1,2026-06-04 04:46:31.102256+00:00,4101.96,pending
5428,771,8,2026-02-17 22:42:31.102256+00:00,606.0,delivered
5429,589,5,2025-12-16 04:55:31.102256+00:00,57.59,processing
5430,502,2,2026-02-21 05:59:31.102256+00:00,6086.44,shipped
5431,433,9,2026-06-02 12:37:31.102256+00:00,1037.37,processing
5432,785,7,2026-04-18 13:52:31.102256+00:00,1351.49,delivered
5433,500,5,2025-12-26 04:06:31.102256+00:00,783.11,delivered
5434,938,7,2025-12-22 03:40:31.102256+00:00,6331.82,processing
5435,318,8,2026-04-06 16:32:31.102256+00:00,9397.38,delivered
5436,622,2,2026-05-05 07:22:31.102256+00:00,1756.95,pending
5437,997,9,2026-02-21 13:48:31.102256+00:00,376.0,shipped
5438,868,1,2025-12-14 17:34:31.102256+00:00,7434.4,delivered
5439,45,6,2026-01-02 13:51:31.102256+00:00,3635.15,shipped
5440,315,5,2026-02-04 22:24:31.102256+00:00,4385.94,shipped
5441,103,8,2026-06-06 13:04:31.102256+00:00,1713.83,confirmed
5442,756,6,2026-06-13 06:12:31.102256+00:00,6926.39,pending
5443,231,9,2026-03-27 17:58:31.102256+00:00,1246.49,confirmed
5444,739,9,2026-05-31 17:14:31.102256+00:00,633.51,processing
5445,617,5,2026-03-03 08:59:31.102256+00:00,1169.97,shipped
5446,401,10,2026-04-16 16:55:31.102256+00:00,7839.48,pending
5447,334,8,2026-04-18 11:32:31.102256+00:00,1244.45,cancelled
5448,549,8,2025-06-21 04:59:31.102256+00:00,823.51,delivered
5449,936,9,2025-07-06 11:18:31.102256+00:00,531.98,delivered
5450,509,3,2025-06-14 19:14:31.102256+00:00,954.49,pending
5451,554,7,2026-04-26 09:16:31.102256+00:00,1085.17,shipped
5452,768,2,2025-11-25 01:25:31.102256+00:00,11006.07,delivered
5453,362,1,2026-06-02 19:48:31.102256+00:00,3530.9,pending
5454,189,6,2025-09-20 16:02:31.102256+00:00,3263.8,delivered
5455,224,8,2026-01-05 09:33:31.102256+00:00,325.47,shipped
5456,585,9,2025-12-14 10:09:31.102256+00:00,8006.62,delivered
5457,956,10,2026-01-13 15:16:31.102256+00:00,2841.8,pending
5458,764,9,2026-03-03 23:07:31.102256+00:00,102.84,delivered
5459,729,5,2025-09-22 14:21:31.102256+00:00,1548.37,delivered
5460,146,10,2026-04-13 07:31:31.102256+00:00,175.47,delivered
5461,446,3,2026-03-22 22:49:31.102256+00:00,2518.46,shipped
5462,188,6,2026-02-25 23:40:31.102256+00:00,394.14,delivered
5463,215,1,2026-05-26 17:04:31.102256+00:00,834.94,pending
5464,226,10,2026-04-04 05:58:31.102256+00:00,1033.95,shipped
5465,162,6,2026-06-08 04:27:31.102256+00:00,10583.25,shipped
5466,370,10,2026-04-29 07:00:31.102256+00:00,1934.39,delivered
5467,571,9,2026-04-06 10:13:31.102256+00:00,37.79,delivered
5468,668,3,2026-06-08 13:55:31.102256+00:00,905.62,confirmed
5469,547,10,2026-05-02 08:21:31.102256+00:00,1930.47,delivered
5470,825,6,2025-10-29 20:31:31.102256+00:00,4643.79,delivered
5471,464,4,2026-05-22 01:38:31.102256+00:00,3348.12,delivered
5472,996,2,2025-12-16 01:01:31.102256+00:00,1234.37,shipped
5473,134,2,2025-08-13 23:51:31.102256+00:00,446.39,delivered
5474,178,3,2026-03-06 04:39:31.102256+00:00,337.44,delivered
5475,881,1,2026-04-22 04:32:31.102256+00:00,3056.28,confirmed
5476,834,1,2026-04-13 21:32:31.102256+00:00,2110.23,confirmed
5477,183,4,2026-02-26 05:53:31.102256+00:00,1971.26,delivered
5478,745,6,2026-06-11 12:49:31.102256+00:00,8356.15,confirmed
5479,98,3,2026-03-08 23:06:31.102256+00:00,2145.13,delivered
5480,443,3,2026-03-14 01:45:31.102256+00:00,1633.03,delivered
5481,487,9,2026-03-12 16:14:31.102256+00:00,254.24,shipped
5482,652,5,2025-06-14 05:23:31.102256+00:00,779.97,delivered
5483,390,6,2026-03-06 04:05:31.102256+00:00,907.47,shipped
5484,343,9,2026-05-28 10:13:31.102256+00:00,5839.22,delivered
5485,561,3,2026-06-07 12:03:31.102256+00:00,453.9,shipped
5486,115,4,2026-05-05 20:17:31.102256+00:00,6895.92,shipped
5487,386,2,2025-09-01 21:28:31.102256+00:00,169.09,delivered
5488,775,1,2026-05-22 15:02:31.102256+00:00,4413.62,processing
5489,305,3,2026-02-17 20:14:31.102256+00:00,4366.29,delivered
5490,140,8,2026-06-05 14:31:31.102256+00:00,240.3,delivered
5491,497,6,2026-05-31 14:04:31.102256+00:00,1744.33,shipped
5492,761,3,2026-01-12 10:19:31.102256+00:00,2204.89,delivered
5493,541,8,2025-10-09 21:57:31.102256+00:00,1579.31,delivered
5494,476,8,2026-04-18 11:55:31.102256+00:00,5920.8,delivered
5495,994,6,2026-05-09 17:33:31.102256+00:00,9007.45,delivered
5496,100,6,2026-03-15 09:16:31.102256+00:00,6477.98,delivered
5497,22,8,2026-05-27 03:20:31.102256+00:00,374.36,shipped
5498,219,7,2025-06-14 10:05:31.102256+00:00,1113.99,confirmed
5499,777,5,2026-05-11 06:46:31.102256+00:00,1104.01,confirmed
5500,27,4,2026-04-12 01:14:31.102256+00:00,201.38,delivered
5501,254,10,2026-05-15 18:46:31.102256+00:00,852.41,pending
5502,73,6,2026-01-28 19:47:31.102256+00:00,5220.15,delivered
5503,99,7,2026-04-13 01:02:31.102256+00:00,8284.53,delivered
5504,408,4,2025-12-23 17:42:31.102256+00:00,102.59,delivered
5505,859,7,2026-04-21 23:31:31.102256+00:00,133.0,delivered
5506,561,2,2026-03-02 03:01:31.102256+00:00,2132.04,processing
5507,119,8,2026-03-25 05:02:31.102256+00:00,3860.22,delivered
5508,502,5,2026-05-24 03:24:31.102256+00:00,51.95,cancelled
5509,865,8,2026-04-03 18:56:31.102256+00:00,6621.78,delivered
5510,971,2,2026-05-26 08:02:31.102256+00:00,4541.0,processing
5511,684,5,2026-04-20 09:35:31.102256+00:00,3912.65,shipped
5512,996,5,2026-05-26 16:49:31.102256+00:00,8969.97,confirmed
5513,541,3,2026-05-22 00:37:31.102256+00:00,2750.98,confirmed
5514,790,4,2026-03-03 21:27:31.102256+00:00,4304.75,processing
5515,847,10,2026-04-23 23:39:31.102256+00:00,8538.31,delivered
5516,892,8,2026-06-03 08:04:31.102256+00:00,13111.93,processing
5517,978,9,2026-04-04 22:06:31.102256+00:00,5294.75,confirmed
5518,896,6,2026-05-30 02:17:31.102256+00:00,1352.95,pending
5519,157,7,2026-03-10 22:15:31.102256+00:00,1050.82,confirmed
5520,850,1,2026-05-23 06:49:31.102256+00:00,2751.39,pending
5521,488,5,2026-02-06 10:38:31.102256+00:00,3553.37,shipped
5522,972,1,2026-05-11 10:03:31.102256+00:00,682.41,delivered
5523,115,10,2025-08-16 11:22:31.102256+00:00,8873.21,delivered
5524,537,9,2026-01-28 02:04:31.102256+00:00,5387.01,delivered
5525,515,7,2026-04-12 14:38:31.102256+00:00,6207.72,delivered
5526,850,9,2026-05-07 03:23:31.102256+00:00,9483.23,cancelled
5527,427,10,2025-06-14 04:31:31.102256+00:00,1104.43,delivered
5528,940,4,2025-09-29 20:25:31.102256+00:00,1983.86,delivered
5529,547,7,2026-05-20 20:32:31.102256+00:00,2683.9,pending
5530,479,5,2026-03-10 02:20:31.102256+00:00,832.47,processing
5531,747,7,2025-12-01 23:03:31.102256+00:00,788.58,delivered
5532,661,10,2026-04-09 21:57:31.102256+00:00,7419.59,delivered
5533,173,4,2026-05-04 08:52:31.102256+00:00,7242.68,processing
5534,598,2,2026-04-15 11:34:31.102256+00:00,3549.1,shipped
5535,276,3,2026-02-13 16:41:31.102256+00:00,2597.27,shipped
5536,459,7,2025-12-03 10:47:31.102256+00:00,7115.25,delivered
5537,481,10,2026-01-02 11:43:31.102256+00:00,289.98,delivered
5538,305,1,2025-06-14 02:48:31.102256+00:00,5719.03,cancelled
5539,934,2,2026-05-25 14:42:31.102256+00:00,8487.5,confirmed
5540,137,2,2026-03-06 05:32:31.102256+00:00,2415.06,delivered
5541,549,5,2026-03-29 07:10:31.102256+00:00,3294.23,confirmed
5542,786,10,2026-05-12 18:14:31.102256+00:00,7437.14,shipped
5543,716,10,2026-05-20 13:07:31.102256+00:00,1641.89,pending
5544,803,5,2026-05-29 15:18:31.102256+00:00,1876.92,pending
5545,500,10,2026-04-10 01:05:31.102256+00:00,2543.96,shipped
5546,777,7,2025-11-22 09:30:31.102256+00:00,13713.69,delivered
5547,975,1,2026-06-06 21:41:31.102256+00:00,1314.97,processing
5548,580,7,2026-04-18 06:31:31.102256+00:00,8347.17,confirmed
5549,891,8,2026-05-11 18:12:31.102256+00:00,692.54,pending
5550,392,10,2026-05-13 06:48:31.102256+00:00,1836.83,confirmed
5551,537,2,2026-05-15 09:35:31.102256+00:00,1539.84,shipped
5552,214,3,2026-03-18 14:02:31.102256+00:00,2330.01,shipped
5553,626,10,2026-06-09 13:52:31.102256+00:00,5890.35,shipped
5554,101,8,2026-04-26 01:27:31.102256+00:00,2614.08,shipped
5555,4,2,2026-06-06 20:36:31.102256+00:00,2812.16,confirmed
5556,501,5,2026-05-26 05:26:31.102256+00:00,504.04,pending
5557,889,5,2026-05-11 08:46:31.102256+00:00,3204.47,confirmed
5558,238,5,2025-07-03 02:57:31.102256+00:00,2483.69,shipped
5559,141,10,2026-04-11 22:26:31.102256+00:00,846.27,delivered
5560,302,3,2026-04-30 23:34:31.102256+00:00,443.67,delivered
5561,51,3,2026-02-02 15:27:31.102256+00:00,2499.82,processing
5562,136,8,2026-03-16 10:16:31.102256+00:00,3966.5,confirmed
