id,order_id,product_id,quantity,unit_price,discount
10730,4491,275,1,1533.99,5
10731,4491,220,4,1233.99,0
10732,4492,354,2,1086.49,10
10733,4492,212,1,399.99,15
10734,4492,304,2,1269.99,0
10735,4492,171,1,1273.95,0
10736,4492,485,2,1880.95,0
10737,4493,151,1,415.99,0
10738,4493,33,5,566.49,0
10739,4494,455,3,67.99,0
10740,4494,340,1,1083.99,10
10741,4494,3,3,2990.49,0
10742,4494,489,2,859.49,5
10743,4495,36,1,590.99,5
10744,4495,127,1,1000.49,0
10745,4496,445,2,94.99,5
10746,4496,321,3,1947.99,0
10747,4497,363,1,1713.49,5
10748,4497,495,1,240.49,0
10749,4497,231,1,410.99,5
10750,4498,430,1,1969.99,10
10751,4499,140,1,79.95,0
10752,4499,234,4,420.95,0
10753,4499,51,5,98.99,0
10754,4500,414,1,304.99,0
10755,4500,323,3,154.49,0
10756,4500,412,1,189.49,0
10757,4501,150,1,2972.95,0
10758,4501,51,1,98.99,0
10759,4501,156,1,142.99,0
10760,4502,361,1,954.49,0
10761,4502,189,1,325.99,5
10762,4502,42,1,340.99,0
10763,4502,131,1,170.99,5
10764,4502,121,3,109.99,0
10765,4503,462,1,709.0,15
10766,4503,398,4,158.99,5
10767,4503,296,1,250.49,5
10768,4504,190,4,453.99,0
10769,4504,319,1,162.49,5
10770,4504,423,2,116.99,0
10771,4505,306,4,1085.0,5
10772,4505,440,4,12.95,10
10773,4505,161,5,1025.49,0
10774,4506,387,2,69.99,10
10775,4506,358,1,1492.95,0
10776,4506,168,1,44.49,0
10777,4506,69,2,233.95,10
10778,4506,92,1,1370.99,0
10779,4507,131,1,170.99,5
10780,4507,90,1,96.99,15
10781,4508,244,1,1104.99,5
10782,4508,109,5,462.49,0
10783,4508,148,1,181.49,5
10784,4509,228,2,24.49,5
10785,4510,274,1,140.49,0
10786,4511,54,1,96.95,0
10787,4511,497,1,856.49,0
10788,4512,208,1,85.99,10
10789,4512,375,2,113.99,15
10790,4513,297,3,1990.0,0
10791,4513,99,2,31.99,5
10792,4513,128,1,2207.99,15
10793,4514,148,1,181.49,0
10794,4514,171,1,1273.95,5
10795,4515,472,3,147.49,10
10796,4515,131,2,170.99,0
10797,4515,243,4,47.0,5
10798,4515,211,4,165.95,0
10799,4516,186,1,513.99,5
10800,4517,11,2,775.0,0
10801,4517,124,1,66.99,5
10802,4518,386,2,184.0,5
10803,4518,293,3,413.95,10
10804,4519,110,1,178.0,10
10805,4519,11,4,775.0,0
10806,4519,318,2,174.99,0
10807,4520,370,2,1071.99,0
10808,4521,308,5,1246.49,15
10809,4522,61,5,1360.99,0
10810,4522,350,2,82.95,0
10811,4523,401,2,156.95,10
10812,4523,490,1,383.99,5
10813,4523,287,1,670.99,10
10814,4524,261,1,492.0,0
10815,4524,339,1,986.49,0
10816,4524,260,2,1798.99,0
10817,4524,153,4,965.99,0
10818,4524,477,1,927.99,0
10819,4525,306,1,1085.0,15
10820,4525,118,2,1967.99,5
10821,4526,110,2,178.0,15
10822,4526,439,3,1889.49,0
10823,4527,79,1,1036.95,0
10824,4527,444,3,350.49,0
10825,4528,442,2,1994.99,5
10826,4528,205,1,1033.95,0
10827,4528,31,1,350.49,0
10828,4528,433,2,1587.0,0
10829,4528,57,3,1641.95,10
10830,4529,215,1,618.49,0
10831,4529,71,2,190.99,10
10832,4530,28,4,1023.0,5
10833,4530,324,1,277.49,0
10834,4531,270,1,160.0,0
10835,4531,304,2,1269.99,5
10836,4531,184,1,1180.95,0
10837,4531,484,2,58.0,0
10838,4531,208,1,85.99,0
10839,4532,102,5,156.99,0
10840,4533,419,4,96.99,0
10841,4533,386,1,184.0,15
10842,4533,16,1,413.99,0
10843,4534,343,2,209.99,15
10844,4535,160,1,91.95,0
10845,4535,257,3,276.95,15
10846,4535,147,2,1608.0,10
10847,4536,454,2,182.49,5
10848,4536,148,3,181.49,5
10849,4536,441,1,1092.0,0
10850,4537,258,4,293.99,5
10851,4537,322,1,849.49,0
10852,4537,384,4,1247.49,5
10853,4538,331,3,357.95,0
10854,4538,469,2,815.95,10
10855,4539,472,2,147.49,5
10856,4540,229,2,259.49,0
10857,4541,134,2,157.99,5
10858,4542,399,1,671.0,10
10859,4543,481,2,731.49,0
10860,4543,277,1,294.99,15
10861,4544,119,1,1498.95,0
10862,4544,76,2,244.49,5
10863,4544,122,1,99.0,5
10864,4544,481,2,731.49,10
10865,4544,191,1,125.99,0
10866,4545,45,3,1364.95,0
10867,4545,388,1,1375.49,0
10868,4545,335,1,1818.49,0
10869,4545,110,1,178.0,0
10870,4546,426,4,214.99,0
10871,4546,389,4,282.99,10
10872,4546,192,1,389.49,5
10873,4547,189,2,325.99,15
10874,4547,230,1,1457.49,5
10875,4548,286,1,282.99,0
10876,4549,481,2,731.49,10
10877,4550,354,4,1086.49,5
10878,4550,410,3,147.0,0
10879,4550,146,1,344.95,10
10880,4550,170,4,50.99,0
10881,4550,103,2,153.49,10
10882,4551,414,1,304.99,5
10883,4551,412,1,189.49,0
10884,4552,303,2,241.49,0
10885,4552,20,2,19.0,5
10886,4552,441,1,1092.0,5
10887,4553,473,3,907.49,0
10888,4553,268,4,108.49,5
10889,4553,236,4,160.49,0
10890,4553,266,3,15.0,0
10891,4554,253,3,449.99,5
10892,4554,416,1,164.99,0
10893,4555,240,1,189.95,0
10894,4555,314,4,81.49,0
10895,4556,402,2,211.49,0
10896,4556,300,2,206.99,5
10897,4557,103,2,153.49,0
10898,4557,140,3,79.95,0
10899,4558,357,2,1955.49,0
10900,4558,488,1,60.49,0
10901,4558,195,3,190.0,0
10902,4559,344,2,1577.49,0
10903,4559,196,5,351.95,10
10904,4559,301,2,1719.95,5
10905,4560,34,2,1341.95,0
10906,4561,479,2,292.49,15
10907,4561,275,1,1533.99,5
10908,4562,448,4,101.95,5
10909,4562,358,1,1492.95,15
10910,4563,104,1,17.95,10
10911,4563,227,3,781.49,5
10912,4563,219,1,1965.99,0
10913,4564,497,4,856.49,5
10914,4564,141,1,959.95,5
10915,4565,131,5,170.99,10
10916,4565,192,4,389.49,15
10917,4566,134,2,157.99,10
10918,4567,299,1,95.0,5
10919,4567,153,3,965.99,15
10920,4568,400,1,162.95,10
10921,4568,481,1,731.49,0
10922,4568,15,2,249.99,5
10923,4569,408,2,2834.99,10
10924,4569,250,2,107.99,10
10925,4569,2,1,882.99,0
10926,4569,393,3,452.95,5
10927,4570,294,1,318.49,0
10928,4571,95,5,1297.49,0
10929,4572,111,2,659.49,5
10930,4572,56,1,51.95,5
10931,4573,401,4,156.95,15
10932,4573,282,3,1089.0,0
10933,4573,329,1,277.49,10
10934,4573,112,2,496.0,15
10935,4574,189,1,325.99,15
10936,4574,284,1,1919.95,5
10937,4575,88,1,63.99,15
10938,4575,98,1,185.95,0
10939,4575,405,1,1196.49,0
10940,4575,276,2,330.99,15
10941,4576,418,2,247.99,10
10942,4576,419,1,96.99,0
10943,4577,36,1,590.99,0
10944,4578,354,1,1086.49,0
10945,4579,84,1,244.99,5
10946,4579,210,2,1104.99,5
10947,4579,376,1,35.95,0
10948,4579,93,1,32.95,0
10949,4580,383,5,1319.49,0
10950,4580,463,1,487.49,0
10951,4581,363,1,1713.49,0
10952,4581,474,5,800.49,0
10953,4581,252,3,1887.49,10
10954,4582,469,1,815.95,0
10955,4583,296,1,250.49,0
10956,4583,320,2,88.49,0
10957,4584,13,2,144.99,5
10958,4585,423,1,116.99,0
10959,4585,304,2,1269.99,0
10960,4586,251,1,374.99,5
10961,4587,228,3,24.49,0
10962,4587,409,3,1596.0,0
10963,4588,61,1,1360.99,5
10964,4589,203,2,138.49,0
10965,4589,112,2,496.0,10
10966,4590,183,2,933.99,0
10967,4590,326,2,1046.99,10
10968,4590,297,2,1990.0,0
10969,4590,314,1,81.49,0
10970,4590,365,1,131.49,15
10971,4591,202,2,1161.99,15
10972,4591,470,3,317.49,0
10973,4592,360,3,290.99,0
10974,4592,131,1,170.99,5
10975,4593,7,1,901.95,5
10976,4593,9,1,1431.99,5
10977,4594,99,1,31.99,5
10978,4594,217,1,196.99,5
10979,4594,188,2,258.49,0
10980,4594,39,1,293.95,0
10981,4594,391,2,259.95,10
10982,4595,255,1,111.95,15
10983,4595,184,1,1180.95,5
10984,4596,141,2,959.95,10
10985,4596,20,1,19.0,5
10986,4596,65,2,728.99,0
10987,4596,372,2,967.49,0
10988,4597,50,4,296.99,0
10989,4597,185,2,438.49,15
10990,4597,173,1,821.99,10
10991,4598,166,3,495.99,0
10992,4598,466,1,286.99,5
10993,4599,128,1,2207.99,0
10994,4600,363,2,1713.49,10
10995,4600,319,2,162.49,0
10996,4600,63,1,1376.49,10
10997,4600,241,2,853.95,10
10998,4601,60,1,199.99,0
10999,4602,180,1,1589.99,5
11000,4602,22,2,544.95,15
11001,4602,443,1,606.99,0
11002,4602,105,1,797.99,0
11003,4603,342,1,1449.95,5
11004,4604,499,1,1573.49,0
11005,4604,92,4,1370.99,0
11006,4604,41,1,1333.95,0
11007,4604,172,4,249.99,0
11008,4605,132,2,1397.99,0
11009,4605,479,1,292.49,15
11010,4606,121,1,109.99,5
11011,4607,345,1,732.49,0
11012,4607,2,1,882.99,0
11013,4608,497,4,856.49,10
11014,4608,466,1,286.99,0
11015,4609,3,3,2990.49,5
11016,4609,246,2,2127.95,0
11017,4609,416,1,164.99,5
11018,4609,106,2,324.99,0
11019,4609,22,3,544.95,0
11020,4610,384,2,1247.49,0
11021,4610,92,2,1370.99,0
11022,4610,354,1,1086.49,0
11023,4611,423,3,116.99,10
11024,4611,409,1,1596.0,0
11025,4612,262,3,289.49,10
11026,4612,62,1,142.99,5
11027,4613,157,2,2748.99,0
11028,4613,236,1,160.49,0
11029,4614,80,4,177.99,0
11030,4614,138,1,105.99,10
11031,4615,303,1,241.49,10
11032,4615,410,4,147.0,5
11033,4616,118,2,1967.99,5
11034,4616,318,2,174.99,5
11035,4616,57,2,1641.95,5
11036,4617,8,2,100.99,5
11037,4617,441,3,1092.0,5
11038,4617,99,2,31.99,10
11039,4618,59,2,415.95,0
11040,4618,420,5,1205.95,0
11041,4618,324,3,277.49,10
11042,4618,91,2,276.95,0
11043,4618,311,3,259.99,0
11044,4619,117,2,477.99,0
11045,4619,205,2,1033.95,0
11046,4619,153,2,965.99,0
11047,4619,159,1,169.49,5
11048,4620,46,1,1136.49,5
11049,4620,351,1,67.49,10
11050,4620,303,1,241.49,5
11051,4620,403,1,1000.99,0
11052,4620,194,3,120.99,15
11053,4621,479,5,292.49,15
11054,4621,47,4,146.0,5
11055,4622,327,3,208.99,15
11056,4622,467,5,76.99,10
11057,4622,158,3,1481.99,0
11058,4623,364,1,438.99,0
11059,4623,84,1,244.99,5
11060,4624,4,2,232.95,10
11061,4624,476,5,1080.49,15
11062,4624,113,2,469.99,0
11063,4624,439,5,1889.49,5
11064,4624,189,1,325.99,10
11065,4625,136,1,404.99,5
11066,4625,17,2,1768.99,0
11067,4626,412,1,189.49,15
11068,4626,265,1,266.49,0
11069,4626,496,1,524.99,0
11070,4627,287,3,670.99,15
11071,4628,258,2,293.99,0
11072,4628,372,3,967.49,10
11073,4628,464,1,824.99,5
11074,4629,347,1,126.99,0
11075,4629,443,2,606.99,5
11076,4629,352,1,724.49,0
11077,4630,425,3,23.99,0
11078,4630,245,2,638.0,0
11079,4631,217,3,196.99,0
11080,4631,326,3,1046.99,5
11081,4632,212,1,399.99,15
11082,4633,424,2,32.49,0
11083,4633,60,2,199.99,15
11084,4634,280,1,1995.99,5
11085,4634,167,2,138.49,0
11086,4635,151,1,415.99,10
11087,4636,191,2,125.99,0
11088,4636,46,3,1136.49,5
11089,4636,245,1,638.0,0
11090,4636,45,5,1364.95,0
11091,4637,243,2,47.0,0
11092,4637,338,1,1101.0,0
11093,4637,37,1,1368.95,10
11094,4637,328,1,1839.99,0
11095,4637,89,3,1503.99,0
11096,4638,33,1,566.49,0
11097,4638,59,2,415.95,5
11098,4639,166,3,495.99,0
11099,4639,326,3,1046.99,0
11100,4639,352,3,724.49,10
11101,4640,409,4,1596.0,10
11102,4641,337,2,1220.95,0
11103,4641,448,3,101.95,0
11104,4642,46,1,1136.49,5
11105,4642,277,1,294.99,10
11106,4643,140,2,79.95,5
11107,4643,104,3,17.95,0
11108,4643,468,1,253.95,0
11109,4644,80,2,177.99,0
11110,4644,149,1,319.99,0
11111,4645,290,3,740.49,0
11112,4645,69,2,233.95,0
11113,4645,448,2,101.95,0
11114,4646,166,1,495.99,15
11115,4646,209,5,1882.95,15
11116,4647,437,1,252.95,5
11117,4647,111,2,659.49,0
11118,4647,450,1,843.49,15
11119,4647,42,1,340.99,5
11120,4647,318,4,174.99,10
11121,4648,284,2,1919.95,10
11122,4648,159,1,169.49,5
11123,4648,169,3,1262.99,5
11124,4649,159,4,169.49,0
11125,4649,336,5,860.95,15
11126,4649,198,2,685.99,0
11127,4649,422,1,1882.95,0
11128,4649,169,1,1262.99,0
11129,4650,365,2,131.49,10
11130,4650,308,2,1246.49,0
11131,4650,277,1,294.99,0
11132,4650,50,1,296.99,5
11133,4651,397,1,1143.95,0
11134,4651,432,1,120.49,10
11135,4651,345,2,732.49,5
11136,4651,69,3,233.95,0
11137,4652,68,4,59.99,5
11138,4652,206,4,106.95,0
11139,4652,182,1,609.95,0
11140,4653,263,2,1292.95,5
11141,4654,123,2,1748.95,0
11142,4655,351,1,67.49,0
11143,4655,98,1,185.95,5
11144,4655,41,3,1333.95,5
11145,4655,431,2,278.95,0
11146,4655,387,1,69.99,15
11147,4656,491,2,1200.99,0
11148,4657,233,5,745.99,0
11149,4658,178,2,118.49,5
11150,4658,342,1,1449.95,0
11151,4658,35,1,230.49,10
11152,4659,427,2,129.0,15
11153,4659,480,1,140.0,15
11154,4659,474,1,800.49,10
11155,4660,296,2,250.49,5
11156,4660,472,2,147.49,15
11157,4660,187,1,682.99,0
11158,4660,457,1,228.49,0
11159,4660,163,2,46.0,5
11160,4661,301,4,1719.95,15
11161,4661,201,3,128.49,0
11162,4661,196,2,351.95,0
11163,4661,16,3,413.99,0
11164,4662,207,4,1430.99,5
11165,4663,323,2,154.49,0
11166,4663,394,1,33.95,5
11167,4664,352,1,724.49,10
11168,4664,150,2,2972.95,5
11169,4665,310,3,1483.99,0
11170,4665,312,1,193.49,5
11171,4666,49,2,956.0,0
11172,4667,384,1,1247.49,0
11173,4667,8,4,100.99,0
11174,4667,146,3,344.95,15
11175,4667,160,1,91.95,10
11176,4668,49,2,956.0,0
11177,4669,137,1,2368.99,15
11178,4669,409,1,1596.0,10
11179,4669,65,1,728.99,0
11180,4669,60,2,199.99,5
11181,4670,68,3,59.99,5
11182,4671,73,1,1938.49,0
11183,4671,142,1,197.0,0
11184,4672,307,3,185.99,15
11185,4672,217,4,196.99,0
11186,4673,167,3,138.49,0
11187,4674,354,1,1086.49,10
11188,4674,200,3,131.49,5
11189,4674,180,5,1589.99,0
11190,4675,263,2,1292.95,5
11191,4675,215,1,618.49,0
11192,4676,396,4,1050.99,15
11193,4676,224,2,1445.99,0
11194,4676,131,1,170.99,0
11195,4676,278,1,324.49,5
11196,4676,334,1,50.95,0
11197,4677,124,5,66.99,5
11198,4677,453,1,1248.49,0
11199,4677,197,1,106.99,15
11200,4677,450,2,843.49,5
11201,4677,74,2,14.99,0
11202,4678,145,1,1071.49,15
11203,4679,480,2,140.0,5
11204,4679,360,4,290.99,10
11205,4679,34,1,1341.95,5
11206,4680,198,1,685.99,0
11207,4680,397,1,1143.95,0
11208,4680,58,1,416.95,0
11209,4680,154,1,231.99,0
11210,4680,183,3,933.99,0
11211,4681,424,4,32.49,15
11212,4681,367,4,129.99,15
11213,4681,199,2,126.99,0
11214,4682,321,3,1947.99,0
11215,4682,320,2,88.49,0
11216,4682,123,2,1748.95,0
11217,4683,494,4,251.49,0
11218,4683,356,3,95.49,0
11219,4683,184,1,1180.95,5
11220,4684,158,1,1481.99,0
11221,4684,190,5,453.99,0
11222,4685,356,1,95.49,0
11223,4685,41,1,1333.95,5
11224,4686,422,5,1882.95,5
11225,4686,192,1,389.49,0
11226,4686,166,2,495.99,15
11227,4686,149,4,319.99,0
11228,4687,397,4,1143.95,0
11229,4687,221,3,916.95,15
11230,4688,336,2,860.95,0
11231,4689,28,3,1023.0,0
11232,4689,262,1,289.49,10
11233,4689,93,3,32.95,0
11234,4690,484,2,58.0,5
11235,4690,294,1,318.49,0
11236,4691,265,3,266.49,5
11237,4692,10,4,34.99,10
11238,4693,137,1,2368.99,0
11239,4693,121,5,109.99,10
11240,4694,368,1,1623.99,15
11241,4694,288,2,1513.49,10
11242,4695,292,1,742.99,0
11243,4695,27,1,470.99,0
11244,4696,196,1,351.95,5
11245,4696,140,4,79.95,5
11246,4696,264,2,169.49,0
11247,4697,75,3,1306.95,15
11248,4698,238,1,602.0,5
11249,4699,56,2,51.95,0
11250,4699,172,2,249.99,0
11251,4699,459,2,195.0,15
11252,4700,494,1,251.49,5
11253,4700,142,4,197.0,0
11254,4700,167,3,138.49,15
11255,4700,124,1,66.99,0
11256,4701,427,2,129.0,0
11257,4701,453,1,1248.49,5
11258,4702,31,4,350.49,0
11259,4702,269,1,421.49,0
11260,4702,356,1,95.49,0
11261,4702,311,4,259.99,15
11262,4702,411,1,396.99,0
11263,4703,438,1,168.49,10
11264,4703,181,2,240.99,10
11265,4704,377,1,237.95,5
11266,4705,56,2,51.95,0
11267,4706,223,2,1801.49,5
11268,4707,332,1,132.49,5
11269,4707,403,4,1000.99,0
11270,4707,25,2,1306.99,0
11271,4707,114,3,96.99,0
11272,4707,218,1,1549.99,15
11273,4708,57,2,1641.95,0
11274,4708,356,1,95.49,15
11275,4708,499,3,1573.49,10
11276,4709,250,1,107.99,0
11277,4709,359,2,915.49,5
11278,4709,148,1,181.49,0
11279,4709,319,3,162.49,0
11280,4709,483,1,18.99,5
11281,4710,107,4,249.49,0
11282,4711,173,2,821.99,5
11283,4711,241,1,853.95,15
11284,4711,243,1,47.0,0
11285,4712,89,1,1503.99,0
11286,4712,241,1,853.95,5
11287,4712,85,1,1051.49,5
11288,4712,205,3,1033.95,0
11289,4713,41,2,1333.95,15
11290,4714,379,2,457.49,0
11291,4714,276,1,330.99,0
11292,4715,273,3,17.0,0
11293,4715,409,2,1596.0,0
11294,4715,355,5,161.95,0
11295,4716,406,1,49.49,5
11296,4716,229,2,259.49,15
11297,4716,95,1,1297.49,5
11298,4716,230,3,1457.49,5
11299,4717,75,3,1306.95,0
11300,4718,232,4,1932.99,0
11301,4718,340,1,1083.99,10
11302,4718,360,1,290.99,15
11303,4719,189,2,325.99,10
11304,4720,174,1,254.0,15
11305,4720,483,1,18.99,10
11306,4721,267,1,389.99,0
11307,4721,266,1,15.0,5
11308,4722,422,2,1882.95,0
11309,4722,298,4,2422.95,5
11310,4723,366,2,282.49,5
11311,4723,436,4,787.99,15
11312,4724,500,2,2642.49,5
11313,4725,3,2,2990.49,0
11314,4726,147,1,1608.0,0
11315,4726,448,2,101.95,0
11316,4727,196,3,351.95,10
11317,4727,239,3,425.0,0
11318,4728,147,1,1608.0,0
11319,4729,339,5,986.49,10
11320,4729,232,4,1932.99,0
11321,4729,444,2,350.49,5
11322,4729,500,1,2642.49,0
11323,4729,49,4,956.0,0
11324,4730,424,3,32.49,0
11325,4730,17,3,1768.99,0
11326,4730,401,1,156.95,5
11327,4730,378,1,64.99,5
11328,4731,423,4,116.99,10
11329,4732,95,1,1297.49,0
11330,4733,439,4,1889.49,0
11331,4733,98,1,185.95,0
11332,4733,238,2,602.0,0
11333,4733,274,5,140.49,0
11334,4734,301,1,1719.95,15
11335,4734,97,3,795.99,0
11336,4735,349,3,127.99,5
11337,4736,337,2,1220.95,0
11338,4736,415,2,349.49,0
11339,4737,64,1,474.99,0
11340,4737,261,3,492.0,0
11341,4737,70,3,799.99,0
11342,4737,94,1,785.99,0
11343,4737,88,1,63.99,10
11344,4738,367,2,129.99,15
11345,4739,71,1,190.99,0
11346,4740,308,2,1246.49,0
11347,4740,422,1,1882.95,0
11348,4740,434,1,70.99,0
11349,4741,335,4,1818.49,5
11350,4742,440,2,12.95,15
11351,4743,418,2,247.99,10
11352,4744,354,2,1086.49,0
11353,4744,229,4,259.49,15
11354,4744,27,5,470.99,5
11355,4744,41,4,1333.95,5
11356,4745,321,1,1947.99,0
11357,4746,75,2,1306.95,15
11358,4746,332,2,132.49,0
11359,4746,354,5,1086.49,5
11360,4747,238,1,602.0,10
11361,4747,317,1,592.99,10
11362,4747,367,4,129.99,0
11363,4748,12,1,1493.49,5
11364,4749,233,2,745.99,0
11365,4749,413,1,544.95,0
11366,4749,23,2,71.99,0
11367,4750,32,1,31.99,5
11368,4750,365,2,131.49,0
11369,4750,345,1,732.49,0
11370,4750,489,1,859.49,0
11371,4750,456,4,742.99,10
11372,4751,384,1,1247.49,10
11373,4751,335,1,1818.49,0
11374,4751,67,3,495.99,0
11375,4752,34,4,1341.95,15
11376,4752,145,1,1071.49,5
11377,4753,205,2,1033.95,0
11378,4754,419,1,96.99,5
11379,4754,107,1,249.49,0
11380,4755,394,4,33.95,5
11381,4756,5,1,1921.95,0
11382,4756,97,3,795.99,0
11383,4756,133,3,11.95,10
11384,4757,483,5,18.99,0
11385,4757,18,3,2501.99,5
11386,4757,129,2,278.99,10
11387,4758,191,1,125.99,0
11388,4759,413,2,544.95,0
11389,4759,232,4,1932.99,0
11390,4759,456,1,742.99,0
11391,4759,357,3,1955.49,0
11392,4760,152,4,1850.95,10
11393,4760,80,3,177.99,0
11394,4760,225,1,91.0,10
11395,4760,487,2,466.49,0
11396,4760,493,2,1361.99,0
11397,4761,223,1,1801.49,5
11398,4762,369,1,332.95,0
11399,4762,429,1,302.49,15
11400,4762,289,2,129.99,10
11401,4762,389,1,282.99,0
11402,4762,83,1,268.99,0
11403,4763,219,1,1965.99,5
11404,4763,445,3,94.99,10
11405,4763,114,1,96.99,5
11406,4763,1,4,915.0,0
11407,4764,368,1,1623.99,0
11408,4764,207,4,1430.99,15
11409,4764,291,4,139.49,15
11410,4765,197,3,106.99,10
11411,4765,416,1,164.99,0
11412,4765,77,1,1160.99,10
11413,4765,189,4,325.99,15
11414,4766,7,1,901.95,0
11415,4766,204,1,1149.0,0
11416,4767,200,1,131.49,10
11417,4767,307,1,185.99,10
11418,4768,89,1,1503.99,0
11419,4768,258,1,293.99,5
11420,4768,466,5,286.99,5
11421,4769,359,1,915.49,5
11422,4770,396,1,1050.99,0
11423,4770,350,3,82.95,0
11424,4771,340,1,1083.99,5
11425,4771,186,2,513.99,15
11426,4771,472,1,147.49,5
11427,4772,4,2,232.95,15
11428,4772,495,4,240.49,15
11429,4773,87,4,544.49,0
11430,4774,322,2,849.49,0
11431,4774,73,3,1938.49,0
11432,4774,45,1,1364.95,0
11433,4775,255,1,111.95,10
11434,4775,349,1,127.99,0
11435,4775,254,1,508.99,0
11436,4775,388,1,1375.49,5
11437,4776,15,1,249.99,0
11438,4776,460,4,43.0,5
11439,4777,174,1,254.0,0
11440,4777,373,5,1448.49,0
11441,4777,230,1,1457.49,5
11442,4777,90,1,96.99,0
11443,4778,471,1,1812.99,5
11444,4778,331,1,357.95,5
11445,4778,245,1,638.0,15
11446,4778,263,1,1292.95,0
11447,4778,414,1,304.99,0
11448,4779,428,2,395.0,0
11449,4779,343,2,209.99,0
11450,4779,21,2,87.99,0
11451,4780,214,1,1104.99,0
11452,4780,380,1,166.99,15
11453,4780,293,3,413.95,5
11454,4781,478,3,310.95,10
11455,4781,133,1,11.95,0
11456,4781,29,1,151.99,5
11457,4782,270,1,160.0,15
11458,4782,179,1,1662.49,10
11459,4783,470,1,317.49,5
11460,4783,4,4,232.95,15
11461,4784,130,3,149.99,0
11462,4784,401,3,156.95,0
11463,4784,370,2,1071.99,10
11464,4785,343,1,209.99,10
11465,4786,317,3,592.99,15
11466,4786,12,1,1493.49,0
11467,4786,176,1,132.49,5
11468,4786,441,1,1092.0,0
11469,4787,152,1,1850.95,5
11470,4788,43,1,131.99,0
11471,4788,211,2,165.95,0
11472,4789,181,2,240.99,0
11473,4789,203,2,138.49,5
11474,4790,18,3,2501.99,0
11475,4790,431,1,278.95,10
11476,4791,123,1,1748.95,0
11477,4792,250,1,107.99,5
11478,4792,159,1,169.49,0
11479,4792,316,1,188.0,5
11480,4792,66,3,2310.95,10
11481,4792,420,2,1205.95,0
11482,4793,391,4,259.95,5
11483,4793,120,1,193.99,0
11484,4794,198,2,685.99,0
11485,4794,21,1,87.99,5
11486,4794,282,1,1089.0,10
11487,4795,345,4,732.49,0
11488,4795,58,2,416.95,10
11489,4796,41,2,1333.95,0
11490,4796,433,1,1587.0,0
11491,4796,125,4,195.95,0
11492,4797,22,1,544.95,0
11493,4797,102,3,156.99,15
11494,4798,5,1,1921.95,10
11495,4798,141,2,959.95,10
11496,4799,115,1,293.95,10
11497,4799,300,4,206.99,10
11498,4800,411,3,396.99,15
11499,4801,28,2,1023.0,0
11500,4801,14,1,497.0,5
11501,4801,379,2,457.49,0
11502,4802,86,2,171.99,0
11503,4802,191,1,125.99,5
11504,4803,277,2,294.99,0
11505,4803,487,1,466.49,0
11506,4803,246,4,2127.95,0
11507,4804,262,2,289.49,0
11508,4805,15,1,249.99,5
11509,4805,396,1,1050.99,5
11510,4805,367,2,129.99,5
11511,4805,240,2,189.95,0
11512,4806,93,2,32.95,0
11513,4806,246,5,2127.95,10
11514,4806,21,1,87.99,5
11515,4807,111,2,659.49,15
11516,4807,401,4,156.95,0
11517,4807,392,4,71.99,0
11518,4808,400,3,162.95,15
11519,4809,360,1,290.99,0
11520,4809,159,1,169.49,5
11521,4809,129,4,278.99,5
11522,4810,334,2,50.95,0
11523,4811,414,3,304.99,10
11524,4811,308,1,1246.49,15
11525,4812,256,4,42.99,5
11526,4813,451,1,1834.95,0
11527,4813,67,1,495.99,0
11528,4814,434,1,70.99,5
11529,4814,120,1,193.99,0
11530,4815,347,3,126.99,0
11531,4816,260,4,1798.99,10
11532,4816,440,2,12.95,0
11533,4817,247,4,2104.99,10
11534,4817,380,4,166.99,10
11535,4817,215,2,618.49,0
11536,4818,499,1,1573.49,5
11537,4818,85,2,1051.49,0
11538,4819,140,1,79.95,15
11539,4820,294,1,318.49,5
11540,4821,465,5,12.99,0
11541,4822,26,2,1284.99,0
11542,4823,266,3,15.0,0
11543,4824,351,1,67.49,5
11544,4824,138,1,105.99,5
11545,4824,19,4,294.99,0
11546,4824,429,2,302.49,5
11547,4824,67,3,495.99,0
11548,4825,396,4,1050.99,0
11549,4825,261,3,492.0,0
11550,4825,407,3,1090.99,5
11551,4825,162,4,54.99,0
11552,4825,397,2,1143.95,15
11553,4826,287,1,670.99,15
11554,4826,265,5,266.49,0
11555,4827,103,1,153.49,10
11556,4827,381,5,1156.49,5
11557,4827,455,3,67.99,5
11558,4827,104,2,17.95,0
11559,4827,251,1,374.99,5
11560,4828,183,2,933.99,5
11561,4828,313,1,1860.95,0
11562,4829,424,2,32.49,0
11563,4829,385,3,302.99,0
11564,4829,84,5,244.99,0
11565,4830,147,5,1608.0,0
11566,4830,219,4,1965.99,0
11567,4831,113,2,469.99,10
11568,4832,134,2,157.99,5
11569,4832,188,3,258.49,0
11570,4832,470,1,317.49,15
11571,4832,213,1,406.95,0
11572,4832,452,1,170.95,15
11573,4833,120,5,193.99,0
11574,4833,466,1,286.99,5
11575,4833,260,2,1798.99,5
11576,4833,451,2,1834.95,15
11577,4833,271,2,1116.49,10
11578,4834,329,1,277.49,5
11579,4834,207,3,1430.99,5
11580,4834,317,2,592.99,0
11581,4834,55,1,95.49,10
11582,4834,353,3,63.95,0
11583,4835,239,1,425.0,5
11584,4835,266,1,15.0,0
11585,4835,137,1,2368.99,10
11586,4836,133,3,11.95,10
